id_unique;url;prix;cp;type;date_vente;status;titre
https://www.vench.fr/vente-165051-un-pavillon-mouroux.html;https://www.vench.fr/vente-165051-un-pavillon-mouroux.html;160000.0;77120;Maison;02/07/2026;future;UN PAVILLON • 282,46m² • Mouroux
https://www.vench.fr/vente-165055-un-appartement-t2-le-pradet.html;https://www.vench.fr/vente-165055-un-appartement-t2-le-pradet.html;18000.0;83220;Appartement;25/06/2026;future;UN APPARTEMENT T2 • 29,05m² • Le Pradet
https://www.vench.fr/vente-165039-une-maison-d-habitation-savigny-le-temple.html;https://www.vench.fr/vente-165039-une-maison-d-habitation-savigny-le-temple.html;150000.0;77176;Maison;02/07/2026;future;UNE MAISON D'HABITATION • 118,5m² • Savigny-le-Temple
https://www.vench.fr/vente-165045-un-pavillon-les-thilliers-en-vexin.html;https://www.vench.fr/vente-165045-un-pavillon-les-thilliers-en-vexin.html;24000.0;27420;Appartement;06/07/2026;future;UN PAVILLON • 53,9m² • Les Thilliers-en-Vexin
https://www.vench.fr/vente-165046-un-appartement-de-type-t2-auvers-saint-georges.html;https://www.vench.fr/vente-165046-un-appartement-de-type-t2-auvers-saint-georges.html;5500.0;91580;Appartement;24/06/2026;future;UN APPARTEMENT DE TYPE T2 • 46,5m² • Auvers-Saint-Georges
https://www.vench.fr/vente-165040-une-maison-dhabitation-lyon.html;https://www.vench.fr/vente-165040-une-maison-dhabitation-lyon.html;500000.0;69008;Maison;25/06/2026;future;UNE MAISON D’HABITATION • 236,76m² • Lyon
https://www.vench.fr/vente-165042-une-maison-montanay.html;https://www.vench.fr/vente-165042-une-maison-montanay.html;350000.0;69250;Maison;02/07/2026;future;UNE MAISON • 259,32m² • Montanay
https://www.vench.fr/vente-165043-une-parcelle-de-terre-frouzins.html;https://www.vench.fr/vente-165043-une-parcelle-de-terre-frouzins.html;220000.0;31270;Terrain;18/06/2026;future;UNE PARCELLE DE TERRE • Frouzins
https://www.vench.fr/vente-165041-une-propriete-batie-et-non-batie-comportant-16-box-a-usage-de-garage-decines-charpieu.html;https://www.vench.fr/vente-165041-une-propriete-batie-et-non-batie-comportant-16-box-a-usage-de-garage-decines-charpieu.html;23760.0;69150;Autre;25/06/2026;future;UNE PROPRIÉTÉ BÂTIE ET NON BÂTIE COMPORTANT 16 BOX A USAGE DE GARAGE • Décines-Charpieu
https://www.vench.fr/vente-165044-un-appartement-t3-toulouse.html;https://www.vench.fr/vente-165044-un-appartement-t3-toulouse.html;47000.0;31000;Appartement;25/06/2026;future;UN APPARTEMENT T3 • Toulouse
